track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
5T8EDUDqKcs6OSOwEsfqG7,0.868,0.776,156.295,0.17,0.0475,0.000176,0.559,5,209413,-5.276,1,0.609
7BlBVFwvbWvcwNcUarQmjk,0.759,0.143,91.952,0.225,0.462,0.000868,0.78,1,201040,-3.292,1,0.579
2rc7BkzO8qepMFAxHtOrXc,0.706,0.0872,100.013,0.126,0.0253,0.0063,0.87,9,145800,-5.395,0,0.593
2xLMifQCjDGFmkHkpNLD9h,0.73,0.124,155.008,0.222,0.00513,0.0,0.834,8,312820,-3.714,1,0.446
59s0s39NFWScuHDbHytI14,0.748,0.11,94.949,0.0453,0.182,0.0,0.738,0,217253,-4.902,1,0.896
5ry2OE6R2zPQFDO85XkgRb,0.502,0.122,100.541,0.046,0.101,0.0,0.831,10,205427,-4.045,0,0.101
6DCZcSspjsKoFjzjrWoCdn,0.449,0.552,77.169,0.109,0.0332,8.29e-05,0.754,7,198973,-9.211,1,0.357
6osaMSJh9NguagEDQcZaKx,0.758,0.102,192.091,0.218,0.278,1.34e-06,0.694,11,185195,-2.986,1,0.371
4QPEwDdOMhY7rNS05mTyMR,0.781,0.123,104.0,0.112,0.00838,5.21e-06,0.817,7,216707,-4.178,0,0.359
2gwkD6igEhQbDQegRCcdoB,0.662,0.127,75.445,0.426,0.0608,0.0,0.876,2,163320,-6.482,0,0.844
598yNsG1JFrGd4n2kMoz7F,0.602,0.178,142.959,0.245,0.0177,0.0,0.882,11,183011,-5.554,1,0.43
6uJONCdr2rC65BNmCnTBWK,0.6,0.353,123.017,0.301,0.071,0.0,0.859,7,244761,-4.63,0,0.568
5Id5B3dxJZhPcV9GzgYZZe,0.815,0.231,176.075,0.153,0.0258,0.0,0.727,3,216067,-2.454,1,0.677
1Xnn1TPyr5h0hpRAT4B4EA,0.715,0.179,165.941,0.0838,0.141,2.12e-06,0.795,1,304733,-3.582,1,0.758
3GRSqlALWISqLeNncZMbpX,0.45,0.172,95.998,0.0872,0.0407,0.0,0.746,7,232853,-8.543,1,0.336
7BKLCZ1jbUBVqRi2FVlTVw,0.524,0.111,95.01,0.0338,0.414,0.0,0.748,8,244960,-5.599,1,0.661
7ef4DlsgrMEH11cDZd32M6,0.862,0.0814,123.994,0.11,0.037,2.19e-05,0.791,9,214847,-3.24,0,0.592
5iwz1NiezX7WWjnCgY5TH4,0.773,0.143,126.899,0.0524,0.323,0.0,0.826,11,238200,-4.218,0,0.761
25sgk305KZfyuqVBQIahim,0.704,0.166,133.002,0.0476,0.0691,0.0,0.719,1,187436,-4.724,1,0.628
6Y4PDQv4XjYjHLeLmvyOt0,0.644,0.143,174.101,0.132,0.0933,4.56e-06,0.73,0,204907,-4.124,1,0.554
0pqnGHJpmpxLKifKRmU6WP,0.78,0.081,124.949,0.128,0.0622,0.0,0.776,10,204347,-4.374,0,0.666
24Yi9hE78yPEbZ4kxyoXAI,0.724,0.353,121.975,0.0495,0.0167,0.0107,0.77,8,176840,-5.484,1,0.898
2bPtwnrpFNEe8N7Q85kLHw,0.73,0.0197,150.134,0.0809,0.383,0.000374,0.826,1,157600,-3.032,1,0.605
7ntUbTIwmwOD6ygCMRZT6e,0.836,0.0824,112.014,0.152,0.288,2.44e-05,0.774,9,201271,-2.323,0,0.494
4lKuzrdZrJuCAedbIslF3A,0.869,0.223,173.997,0.0589,0.178,0.0,0.68,6,143448,-1.94,1,0.924
5p7ujcrUXASCNwRaWNHR1C,0.488,0.0936,136.041,0.0705,0.297,9.11e-06,0.752,6,201661,-7.05,1,0.533
4h8VwCb1MTGoLKueQ1WgbD,0.783,0.161,124.08,0.0523,0.0038,0.0012,0.532,2,247427,-5.697,1,0.643
6XHVuErjQ4XNm6nDPVCxVX,0.454,0.155,92.928,0.153,0.123,0.0,0.696,1,260640,-6.756,0,0.136
6kls8cSlUyHW2BUOkDJIZE,0.768,0.144,75.025,0.0507,0.108,0.0,0.657,8,186223,-4.628,1,0.759
4ea9w8c4ROqiZpJVhfBA3m,0.631,0.0806,111.983,0.216,0.188,0.0,0.845,7,279907,-8.206,0,0.545
4AO1XhrgJczQ9bNVxdfKQe,0.594,0.115,118.037,0.0312,0.0695,1.46e-05,0.643,9,250142,-5.191,0,0.195
1rqqCSm0Qe4I9rUvWncaom,0.904,0.064,82.014,0.0618,0.193,0.0,0.579,5,190947,-2.729,1,0.681
2kJwzbxV2ppxnQoYw4GLBZ,0.473,0.109,75.801,0.129,0.866,0.0,0.464,1,208687,-10.086,1,0.604
3ee8Jmje8o58CHK66QrVC2,0.613,0.123,75.023,0.145,0.258,0.00372,0.74,8,166606,-4.88,1,0.473
1G2CAJeP7rCwOZjlSJ0Zw3,0.885,0.285,126.038,0.0716,0.0372,0.00754,0.795,8,169998,-4.129,1,0.46
6TqXcAFInzjp0bODyvrWEq,0.4,0.0599,135.984,0.127,0.0516,0.0,0.9,0,197573,-8.575,1,0.346
2jrAaawDRCn1JjeouxAyDN,0.789,0.13,147.957,0.103,0.262,0.0,0.748,2,157133,-4.579,1,0.671
3Z0oQ8r78OUaHvGPiDBR3W,0.405,0.138,145.104,0.0413,0.849,0.000544,0.323,10,194848,-8.533,0,0.274
3GmJxfnUDrIs1iCfKUELFz,0.743,0.959,131.573,0.0567,0.0604,0.0,0.665,4,147748,-4.434,1,0.658
7dt6x5M1jzdTEt8oCbisTK,0.578,0.135,145.038,0.04,0.331,0.0,0.68,10,231267,-5.804,1,0.341
6Qs4SXO9dwPj5GKvVOv8Ki,0.52,0.222,102.998,0.0656,0.45,1.97e-06,0.741,8,171030,-7.513,1,0.347
3bidbhpOYeV4knp8AIu8Xn,0.922,0.0862,146.078,0.0786,0.0291,0.0,0.641,2,258343,-4.457,1,0.847
4bTZeO72FwMa6wKOiqoynL,0.79,0.0602,175.988,0.197,0.0711,1.14e-06,0.725,0,287773,-2.331,1,0.763
6oJ6le65B3SEqPwMRNXWjY,0.678,0.101,103.952,0.0324,0.0151,5.71e-06,0.693,8,228267,-7.159,1,0.404
2PWjKmjyTZeDpmOUa3a5da,0.87,0.333,152.37,0.0851,0.24,0.0,0.528,11,181930,-3.123,1,0.714
29ZXwWOOLz9t5fa3eT3i7T,0.547,0.0924,94.998,0.333,0.0388,0.0,0.932,0,176640,-7.787,0,0.695
5F8ffc8KWKNawllr5WsW0r,0.55,0.182,154.064,0.0587,0.249,8.17e-06,0.832,5,152784,-7.026,0,0.881
0KoiMHhqKLoL4xM54rcWYY,0.801,0.0642,95.881,0.228,0.157,4.82e-06,0.842,8,212500,-4.167,0,0.617
6V9fHiv84WlVTg7CSnIVY2,0.583,0.181,92.043,0.0747,0.231,4.48e-05,0.667,11,181806,-5.127,0,0.187
1mpD5Q8IM32I4bF6eCpU74,0.712,0.102,93.992,0.0527,0.00103,0.00333,0.665,1,157220,-7.536,1,0.669
25ZAibhr3bdlMCLmubZDVt,0.791,0.362,92.603,0.253,0.0275,0.0,0.639,10,222347,-4.443,0,0.939
4SSnFejRGlZikf02HLewEF,0.389,0.106,120.046,0.332,0.74,0.162,0.905,8,193143,-14.505,1,0.196
58q2HKrzhC3ozto2nDdN4z,0.726,0.372,136.048,0.129,0.099,0.0,0.816,5,253390,-3.998,0,0.65
3tv697PZNnaQN0Mn2zGhS5,0.937,0.962,134.012,0.0336,0.366,4.15e-06,0.794,8,237517,-2.44,0,0.826
7iHHxY2NLlJRAmlAmC4ahQ,0.648,0.126,139.952,0.0816,0.484,0.0,0.748,10,123560,-6.445,0,0.726
1rfofaqEpACxVEHIZBJe6W,0.523,0.132,104.988,0.03,0.184,3.56e-05,0.765,2,217307,-4.333,1,0.394
7KbF6AdprOXEEHlsq11Z6d,0.712,0.091,95.692,0.277,0.217,0.0,0.777,10,175733,-4.84,1,0.68
2xJCMIJfcNYDc5iR0sAm2O,0.7,0.153,116.073,0.0694,0.00261,1.56e-05,0.762,9,209320,-6.021,0,0.608
1000nHvUdawXuUHgBod4Wv,0.594,0.123,153.848,0.0752,0.342,0.0,0.703,5,114893,-6.146,0,0.475
7FGq80cy8juXBCD2nrqdWU,0.686,0.2,89.949,0.243,0.549,0.0,0.632,6,170770,-7.665,0,0.329
4yI3HpbSFSgFZtJP2kDe5m,0.564,0.304,154.355,0.271,0.114,0.0254,0.563,10,162596,-7.906,0,0.55
1Knctxx9vGZxpZfF66BIEa,0.798,0.143,142.049,0.0844,0.115,0.0,0.594,4,191840,-5.244,1,0.381
3Dv1eDb0MEgF93GpLXlucZ,0.673,0.0904,110.962,0.159,0.264,3.35e-06,0.787,11,237893,-4.583,0,0.779
2JvzF1RMd7lE3KmFlsyZD8,0.364,0.271,123.984,0.276,0.149,0.0,0.837,8,213594,-11.713,1,0.463
116H0KvKr2Zl4RPuVBruDO,0.539,0.099,97.062,0.0621,0.0141,0.000496,0.817,6,210368,-6.349,0,0.158
5a6pdCHlWS2ekOOQ70QnAr,0.186,0.0779,72.541,0.0422,0.868,0.0,0.708,9,156107,-8.953,0,0.321
073ILU1C3APNRGF66VhtyA,0.498,0.319,98.016,0.0456,0.0169,0.00282,0.74,11,207039,-6.684,0,0.652
6gBFPUFcJLzWGx4lenP6h2,0.728,0.149,130.049,0.0484,0.0847,0.0,0.841,7,243837,-3.37,1,0.43
2Q9TaUXNM4mNSCgJjbmsJe,0.903,0.911,195.62,0.409,0.445,0.0,0.39,0,181670,-3.846,1,0.47
1cVlW9WQiGlFdWUXFdFZGh,0.542,0.136,90.016,0.0514,0.259,0.0,0.728,0,227234,-5.195,1,0.637
5WHTFyqSii0lmT9R21abT8,0.881,0.0793,98.994,0.147,0.296,3.01e-06,0.674,9,178480,-2.853,1,0.234
7CZyCXKG6d5ALeq41sLzbw,0.8,0.147,139.919,0.0502,0.0906,0.0,0.499,1,229573,-2.665,0,0.272
1zi7xx7UVEFkmKfv06H8x0,0.625,0.329,103.967,0.0536,0.00776,0.0018,0.792,1,173987,-5.609,1,0.37
1VJwtWR6z7SpZRwipI12be,0.516,0.163,124.876,0.0444,0.513,0.0,0.689,8,190920,-5.857,1,0.209
1ndyl3wJCFs872XZ3ztPk6,0.709,0.0809,170.001,0.0879,0.0451,5.18e-06,0.743,3,258600,-3.922,0,0.831
3s4mrPrEFFPF0LmAfutW0n,0.517,0.155,97.991,0.209,0.0249,1.44e-06,0.784,4,200187,-8.981,0,0.206
2qD7VoDYcrAPY0cVEfpsR5,0.795,0.38,180.043,0.17,0.0748,0.0,0.648,0,194771,-5.536,0,0.598
0tgVpDi06FyKpA1z0VMD4v,0.448,0.106,95.05,0.0232,0.163,0.0,0.599,8,263400,-6.312,1,0.168
3TKpJrY9q49Mj1JOsM9zGL,0.607,0.101,117.817,0.0356,0.426,0.0,0.584,11,194827,-6.605,1,0.374
0RDgqtvOHLwcI6yz9bjsZV,0.757,0.367,174.013,0.29,0.268,0.0,0.711,1,218587,-4.188,0,0.724
4Clmg1g8n2yBYG13Z1oSdG,0.972,0.297,128.031,0.0774,0.00903,0.465,0.745,7,189818,-3.506,1,0.556
0F7FA14euOIX8KcbEturGH,0.53,0.101,135.998,0.127,0.0578,2.23e-06,0.907,1,113000,-6.112,1,0.507
5vdp5UmvTsnMEMESIF2Ym7,0.528,0.163,109.967,0.161,0.112,0.312,0.933,5,214653,-6.472,0,0.754
5uCax9HTNlzGybIStD3vDh,0.557,0.0902,85.043,0.059,0.695,0.0,0.358,10,211467,-7.398,1,0.494
2bT1PH7Cw3J9p3t7nlXCdh,0.823,0.134,123.935,0.0623,0.487,0.0,0.691,2,191467,-4.197,1,0.87
6RUKPb4LETWmmr3iAEQktW,0.635,0.164,103.019,0.0317,0.0498,1.44e-05,0.617,11,247160,-6.769,0,0.446
2fuCquhmrzHpu5xcA1ci9x,0.712,0.103,113.805,0.0476,0.429,0.0,0.671,2,248440,-7.815,1,0.462
2iUXsYOEPhVqEBwsqP70rE,0.854,0.124,120.274,0.463,0.0169,0.0,0.596,7,203418,-5.114,0,0.152
2uIX8YMNjGMD7441kqyyNU,0.37,0.0841,144.828,0.0361,0.819,0.0577,0.475,4,200560,-7.725,0,0.157
0JP9xo3adEtGSdUEISiszL,0.537,0.102,128.009,0.0804,0.556,0.00404,0.921,9,135090,-5.723,0,0.711
7w87IxuO7BDcJ3YUqCyMTT,0.71,0.0956,127.975,0.0292,0.145,0.115,0.733,5,239600,-5.849,0,0.965
4VXIryQMWpIdGgYR4TrjT1,0.529,0.0856,161.989,0.307,0.0769,0.000335,0.671,0,165820,-7.226,1,0.203
3Kd6Wp3lG5HXMB2dlvuy7y,0.82,0.149,164.005,0.146,0.0579,0.0,0.802,10,172196,-5.969,0,0.613
7m9OqQk4RVRkw9JJdeAw96,0.391,0.297,134.021,0.242,0.469,4.13e-06,0.872,0,119133,-9.144,0,0.437
09IStsImFySgyp0pIQdqAc,0.657,0.112,107.01,0.0449,0.171,0.0,0.753,7,184732,-3.061,1,0.437
1zB4vmk8tFRmM9UULNzbLB,0.822,0.147,167.997,0.0438,0.00671,0.134,0.605,0,187147,-4.833,1,0.288
2374M0fQpWi3dLnB54qaLX,0.373,0.0481,92.718,0.0323,0.257,8.01e-05,0.671,9,295893,-18.064,1,0.732
6piAUJJQFD8oHDUr0b7l7q,0.717,0.132,150.964,0.179,0.199,0.0,0.746,9,179133,-4.841,0,0.523
32OlwWuMpZ6b0aN2RZOeMS,0.609,0.0344,114.988,0.0824,0.00801,8.15e-05,0.856,0,269667,-7.223,1,0.928
2P91MQbaiQOfbiz9VqhqKQ,0.505,0.104,91.97,0.253,0.535,2.55e-06,0.752,9,197437,-7.621,1,0.419
5dKesZwp6deuhEeW8F1UEi,0.684,0.0942,170.187,0.119,0.132,0.0,0.819,6,137125,-7.169,0,0.959
3g0mEQx3NTanacLseoP0Gw,0.511,0.101,100.1,0.0324,0.126,0.0,0.528,3,209880,-8.144,1,0.351
3cphb8kdsjElYR7r5icK3H,0.841,0.395,109.034,0.0304,0.0119,0.0,0.591,4,158805,-4.351,0,0.392
6RRNNciQGZEXnqk8SQ9yv5,0.671,0.0637,85.026,0.0553,0.00929,0.0,0.771,2,171360,-5.617,1,0.714
6QgjcU0zLnzq5OrUoSZ3OK,0.795,0.0717,79.028,0.0504,0.0417,0.000113,0.801,1,163253,-5.115,0,0.754
1uryupl9hqVZYurJwH4G9k,0.709,0.763,117.581,0.129,0.611,0.0,0.552,8,157186,-5.435,1,0.527
2grAr8pWMuLWn8ZYEE9wDV,0.461,0.232,87.808,0.0424,0.44,0.0,0.491,6,200756,-5.646,0,0.32
2qxmye6gAegTMjLKEBoR3d,0.557,0.124,150.073,0.0318,0.74,0.0,0.652,1,169354,-5.714,0,0.483
0qaWEvPkts34WF68r8Dzx9,0.828,0.0862,124.051,0.0396,0.0149,0.000588,0.737,11,208474,-4.711,1,0.517
40rXWke6SnXiGkSmaT8ZUr,0.719,0.0884,180.074,0.0903,0.227,0.000171,0.695,2,175187,-5.938,1,0.781
2IRZnDFmlqMuOrYOLnZZyc,0.496,0.252,86.003,0.0905,0.259,0.0,0.889,4,180522,-6.365,0,0.544
4Of7rzpRpV1mWRbhp5rAqG,0.308,0.186,111.202,0.0677,0.946,0.0,0.736,4,220492,-7.83,1,0.361
1vnnXMrBeEWiRg3YCMCjQq,0.798,0.0711,177.899,0.178,0.226,0.0,0.649,2,230413,-4.346,1,0.857
2RMOwSvOGQyy985Vx4VSGQ,0.954,0.115,137.995,0.124,0.345,5.21e-05,0.845,8,160396,-3.656,0,0.63
4bHsxqR3GMrXTxEPLuK5ue,0.748,0.447,118.852,0.0363,0.127,0.0,0.5,4,250987,-9.072,1,0.514
63USmok1OioBzKuWGW9wAg,0.518,0.0891,94.001,0.0406,0.398,0.0,0.789,2,266213,-5.417,0,0.78
6U0FIYXCQ3TGrk4tFpLrEA,0.538,0.19,122.973,0.0638,0.449,0.0,0.453,1,204533,-8.212,1,0.516
4ZLzoOkj0MPWrTLvooIuaa,0.235,0.144,118.917,0.188,0.72,0.0,0.498,1,179080,-16.541,0,0.0895
5qrSlOut2rNAWv3ubArkNy,0.537,0.0802,126.421,0.034,0.705,0.0,0.551,11,196493,-7.595,1,0.493
6IRdLKIyS4p7XNiP8r6rsx,0.444,0.177,185.044,0.372,0.283,0.143,0.726,8,168840,-8.922,0,0.569
