track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
4Oun2ylbjFKMPTiaSbbCih,0.454,0.0824,133.073,0.375,0.0194,0.0,0.935,1,187541,-7.509,1,0.357
1rgnBhdG2JDFTbYkYRZAku,0.593,0.17,98.083,0.0976,0.688,0.000161,0.826,6,209755,-6.401,0,0.541
54bFM56PmE4YLRnqpW6Tha,0.34,0.055,94.009,0.0697,0.218,0.13,0.889,11,174321,-7.773,0,0.716
27OeeYzk6klgBh83TSvGMA,0.413,0.134,93.005,0.0299,0.213,0.0,0.662,0,161385,-7.357,1,0.467
1tkg4EHVoqnhR6iFEXb60y,0.548,0.133,83.995,0.353,0.65,1.59e-06,0.709,10,160000,-8.493,1,0.543
6zFMeegAMYQo0mt8rXtrli,0.511,0.0832,151.947,0.164,0.12,0.0,0.81,5,154998,-6.924,0,0.837
7ytR5pFWmSjzHJIeQkgog4,0.69,0.101,89.977,0.164,0.247,0.0,0.746,11,181733,-7.956,1,0.497
6cx06DFPPHchuUAcTxznu9,0.874,0.0489,122.953,0.0662,0.168,1.14e-05,0.734,8,166028,-3.158,1,0.905
1HbA4N1MiOsPthALesGFR1,0.392,0.0839,145.838,0.0574,0.0593,0.0,0.64,2,178994,-7.246,0,0.502
4loQgPwJHocL3dFwLfjb1J,0.537,0.124,175.965,0.211,0.176,3.75e-06,0.823,8,231595,-2.627,1,0.608
0E4Y1XIbs8GrAT1YqVy6dq,0.324,0.328,110.184,0.0299,0.698,0.0,0.641,11,185487,-5.851,1,0.273
3VvA1wSxukMLsvXoXtlwWx,0.756,0.103,100.07,0.0572,0.362,0.000685,0.725,4,186133,-5.013,1,0.828
2JTir3y1VuJQmexiTCMcTP,0.937,0.684,168.096,0.0858,0.449,0.0,0.582,10,166838,-2.118,1,0.939
73nAK3HgQK8dak83Y2WQ8F,0.457,0.041,87.977,0.0543,0.167,0.0,0.824,6,187427,-5.428,1,0.95
7ndTONDDRFGiPnnhOzOXxq,0.632,0.349,92.03,0.0648,0.18,0.0,0.736,11,216107,-4.939,0,0.503
3PfIrDoz19wz7qK7tYeu62,0.793,0.0951,123.95,0.083,0.0123,0.0,0.793,11,183290,-4.521,0,0.679
21N4Buj4xsyLb218lYle61,0.891,0.16,100.978,0.157,0.0847,0.0,0.574,0,183240,-3.665,0,0.707
3Uo7WG0vmLQ07WB4BDwy7D,0.579,0.145,80.961,0.164,0.835,0.00179,0.392,7,214707,-9.195,1,0.549
15OjBeqNX3bShsGYQbteRv,0.701,0.0866,91.97,0.164,0.0882,0.0,0.659,9,180520,-4.107,1,0.623
35UUpTmrcFXNIVIN26ujXl,0.771,0.284,171.943,0.0959,0.0337,1.51e-06,0.793,5,247308,-3.417,1,0.835
45bE4HXI0AwGZXfZtMp8JR,0.373,0.0906,124.148,0.05,0.785,0.0,0.667,4,169266,-9.389,1,0.0823
0PvFJmanyNQMseIFrU708S,0.586,0.193,125.971,0.2,0.114,0.0,0.823,6,190476,-6.606,0,0.347
4y4spB9m0Q6026KfkAvy9Q,0.239,0.116,79.859,0.0398,0.864,0.0,0.631,11,149297,-7.071,0,0.0927
7uoFMmxln0GPXQ0AcCBXRq,0.512,0.0928,104.957,0.0331,0.483,0.0,0.716,1,165907,-6.257,1,0.326
1xQ6trAsedVPCdbtDAmk0c,0.481,0.269,150.076,0.0803,0.234,0.0,0.767,0,171375,-8.52,0,0.761
2Oycxb8QbPkpHTo8ZrmG0B,0.67,0.0761,127.99,0.0452,0.0103,0.0,0.781,3,169333,-3.912,0,0.595
7qEHsqek33rTcFNT9PFqLf,0.405,0.105,109.891,0.0319,0.751,0.0,0.501,1,182161,-5.679,1,0.446
7D7EH7MGyNHWSkqrszerI1,0.72,0.0604,129.972,0.0379,0.487,1.19e-06,0.862,4,198707,-4.048,1,0.965
6f3Slt0GbA2bPZlz0aIFXN,0.62,0.112,120.031,0.232,0.414,0.0192,0.798,8,164000,-7.079,0,0.235
21jGcNKet2qwijlDFuPiPb,0.762,0.0863,120.042,0.0395,0.192,0.00244,0.695,0,215280,-3.497,1,0.553
1xK1Gg9SxG8fy2Ya373oqb,0.617,0.0962,168.021,0.0887,0.122,0.0,0.713,8,232853,-4.637,1,0.682
2SAqBLGA283SUiwJ3xOUVI,0.518,0.107,133.976,0.134,0.244,3.47e-05,0.761,0,261493,-8.871,1,0.522
5RubKOuDoPn5Kj5TLVxSxY,0.637,0.118,92.025,0.0591,0.234,0.000572,0.811,10,130014,-4.835,0,0.471
22LAwLoDA5b4AaGSkg6bKW,0.554,0.132,99.034,0.0383,0.207,0.0,0.774,0,162547,-7.909,1,0.349
3rRin3LyLY92kpEbkCgwf4,0.914,0.694,168.008,0.0629,0.5,0.0,0.599,5,182977,-2.415,0,0.831
5y7DaS3jAc9eZzcSOoUIwU,0.761,0.241,168.022,0.0427,0.139,0.00035,0.714,5,230693,-4.596,0,0.906
7k4t7uLgtOxPwTpFmtJNTY,0.715,0.0574,101.085,0.298,0.295,0.000134,0.803,2,200960,-3.28,1,0.574
20McUFi8KCIVdNDLrkTDuZ,0.659,0.13,124.946,0.0444,0.325,0.0,0.767,1,163208,-7.429,1,0.439
3YJJjQPAbDT7mGpX3WtQ9A,0.655,0.688,121.002,0.0583,0.499,8.1e-06,0.436,1,279204,-8.37,0,0.412
11EnQRgRMJwMAesfkB5pnu,0.686,0.266,103.013,0.0664,0.0907,0.0,0.905,0,155825,-3.152,1,0.963
0ofHAoxe9vBkTCp2UQIavz,0.492,0.128,120.151,0.0276,0.0644,0.00428,0.828,0,257800,-9.744,1,0.789
4HYDUMY0xSpeBr0AMY9cUz,0.677,0.108,90.013,0.136,0.269,0.000917,0.845,11,219048,-4.798,0,0.68
7qmnP8Woc47dLSrMD5MxL1,0.707,0.0628,138.023,0.0646,0.437,1.74e-05,0.934,9,173913,-4.214,1,0.961
2bgcUk2A3jjKbCJ7KPquTi,0.821,0.143,99.999,0.166,0.31,4.28e-06,0.823,8,213314,-3.402,0,0.791
6AGOKlMZWLCaEJGnaROtF9,0.491,0.11,91.066,0.0538,0.0563,0.00089,0.399,6,210463,-10.778,0,0.151
2QjOHCTQ1Jl3zawyYOpxh6,0.807,0.101,124.053,0.0336,0.0495,0.0177,0.612,10,240400,-2.81,1,0.398
7ju97lgwC2rKQ6wwsf9no9,0.855,0.323,123.056,0.0397,0.021,0.0,0.672,9,182200,-3.764,1,0.646
0nbXyq5TXYPCO7pr3N8S4I,0.586,0.79,116.971,0.0559,0.104,0.0,0.896,10,196653,-6.687,0,0.642
3lCbsHaN1wCxyDzcNN2x4N,0.612,0.156,85.081,0.0563,0.186,0.0,0.721,1,182199,-6.899,0,0.86
2gMXnyrvIjhVBUZwvLZDMP,0.575,0.0885,111.881,0.0573,0.604,0.0,0.459,3,215107,-4.858,1,0.183
4xqrdfXkTW4T0RauPLv3WA,0.425,0.322,102.078,0.0333,0.584,0.0,0.357,5,198040,-7.301,1,0.27
5u1n1kITHCxxp8twBcZxWy,0.704,0.0898,86.919,0.36,0.196,0.0,0.673,6,212093,-8.056,1,0.372
7x4ASXYEKfQBCewcZhK776,0.712,0.104,180.034,0.174,0.512,0.00121,0.718,11,189653,-4.366,1,0.531
3GtnId3Cm1Xa6joCj08nzW,0.656,0.0693,83.943,0.105,0.0165,0.0,0.807,3,185840,-4.395,0,0.89
2Fxmhks0bxGSBdJ92vM42m,0.425,0.1,135.128,0.375,0.328,0.13,0.701,7,194088,-10.965,1,0.562
6ft4hAq6yde8jPZY2i5zLr,0.595,0.209,124.114,0.0401,0.0689,0.0,0.632,8,167903,-7.644,0,0.435
3H7ihDc1dqLriiWXwsc2po,0.72,0.129,122.031,0.218,0.223,0.0,0.789,8,166794,-5.652,0,0.664
3Dv1eDb0MEgF93GpLXlucZ,0.673,0.0904,110.962,0.159,0.264,3.35e-06,0.787,11,237893,-4.583,0,0.779
0A1hoCfMLkiAgvhWkkucJa,0.732,0.107,94.066,0.241,0.0166,0.0,0.914,8,171067,-6.1,0,0.469
2vBET2pmrQqafaS6zIaYta,0.486,0.0694,124.058,0.188,0.0194,0.04,0.964,2,220659,-8.891,1,0.318
0EhpEsp4L0oRGM0vmeaN5e,0.693,0.173,168.169,0.0545,0.00536,0.0,0.571,6,232253,-8.234,0,0.393
6sPBi0qLI6KM3yXX56NxsA,0.816,0.146,150.06,0.0346,0.685,0.0,0.709,11,237900,-4.787,0,0.921
7eJMfftS33KTjuF7lTsMCx,0.431,0.696,144.026,0.135,0.731,0.0,0.726,8,173333,-8.765,0,0.348
0RiRZpuVRbi7oqRdSMwhQY,0.522,0.0685,89.96,0.0575,0.533,0.0,0.755,2,157560,-4.368,1,0.925
4RJz8NfIe09gpKMiRUWKhJ,0.739,0.11,83.897,0.229,0.422,3.95e-06,0.691,5,248345,-3.09,0,0.884
4G3PTss3mU33Tau7t4KbwE,0.637,0.0525,193.922,0.286,0.0406,0.0,0.721,9,222680,-5.134,1,0.691
15k1TDabqSEmyXOwMq9RM7,0.953,0.125,160.061,0.0325,0.317,0.0,0.632,9,186533,-1.283,1,0.798
59qrUpoplZxbIZxk6X0Bm3,0.711,0.0876,112.985,0.041,0.0332,0.0,0.789,2,190306,-4.248,1,0.753
249gnXrbfmV8NG6jTEMSwD,0.716,0.37,81.068,0.0424,0.00691,0.0,0.566,1,207481,-5.733,1,0.45
5T8EDUDqKcs6OSOwEsfqG7,0.868,0.776,156.295,0.17,0.0475,0.000176,0.559,5,209413,-5.276,1,0.609
2U5WueTLIK5WJLD7mvDODv,0.613,0.267,149.972,0.128,0.00336,0.0,0.65,9,194621,-6.13,0,0.0804
78SeXVRJ7KCqVmOwTiFjnI,0.655,0.0691,94.059,0.405,0.25,0.0,0.65,1,171215,-3.71,0,0.735
285pBltuF7vW8TeWk8hdRR,0.566,0.34,83.903,0.2,0.349,0.0,0.511,6,239836,-7.23,0,0.218
6ZuahEctZD6w75peme58hm,0.631,0.133,139.774,0.05,0.136,2.29e-05,0.442,1,172693,-5.096,0,0.129
3dPvQLKl42dMYWV4LWRTLK,0.886,0.0991,172.013,0.0476,0.589,7.71e-06,0.775,6,203076,-6.68,0,0.939
5m5aY6S9ttfIG157xli2Rs,0.872,0.954,121.843,0.0868,0.334,0.0,0.695,9,169593,-3.65,1,0.646
1nDCZBI8MaHXI2f36dnQyG,0.677,0.43,132.241,0.068,0.212,0.0,0.512,11,156630,-3.909,1,0.776
4kLLWz7srcuLKA7Et40PQR,0.766,0.509,127.96,0.0265,0.0873,0.0,0.743,0,289133,-6.375,1,0.61
6v3KW9xbzN5yKLt9YKDYA2,0.548,0.0828,116.967,0.029,0.0392,0.0,0.759,9,190800,-6.049,0,0.749
2b8fOow8UzyDFAE27YhOZM,0.32,0.0822,91.019,0.0546,0.837,0.0,0.764,11,189486,-7.209,1,0.575
3jjujdWJ72nww5eGnfs2E7,0.771,0.102,99.048,0.0483,0.0237,7e-06,0.676,8,207133,-3.675,1,0.569
0WlmiIK5qFQ4dAB4mCA4sI,0.915,0.0891,167.927,0.047,0.324,0.0,0.533,3,169773,-2.337,0,0.967
3qgPpwtuRu5oP8EtFSj8HE,0.598,0.115,142.592,0.077,0.232,0.0,0.719,9,126521,-6.254,1,0.303
0YqTL3nSL36OFdHwHoqCag,0.726,0.232,160.064,0.0796,0.334,3.13e-06,0.655,10,150260,-7.628,0,0.766
45S5WTQEGOB1VHr1Q4FuPl,0.838,0.131,139.863,0.0557,0.21,0.000131,0.448,4,208907,-5.257,0,0.254
7qiZfU4dY1lWllzX7mPBI3,0.652,0.0931,95.977,0.0802,0.581,0.0,0.825,1,233713,-3.183,0,0.931
6gBFPUFcJLzWGx4lenP6h2,0.728,0.149,130.049,0.0484,0.0847,0.0,0.841,7,243837,-3.37,1,0.43
7GLWWrk1YlkPYqJK3ynIA0,0.62,0.075,117.399,0.0509,0.309,0.0,0.752,5,164459,-5.536,1,0.962
1K5KBOgreBi5fkEHvg5ap3,0.574,0.15,142.053,0.487,0.067,0.0,0.795,2,237918,-6.903,0,0.537
3UoULw70kMsiVXxW0L3A33,0.534,0.1,131.798,0.0555,0.36,0.0,0.487,0,201882,-5.664,0,0.173
0GzuHFG4Ql6DoyxFRnIk3F,0.788,0.142,179.984,0.312,0.105,5.81e-06,0.766,6,200482,-3.128,0,0.609
6bvfJf4KjonPMuPfGfy3S2,0.714,0.091,176.013,0.207,0.297,4.89e-06,0.814,4,345241,-4.65,0,0.789
0u2P5u6lvoDfwTYjAADbn4,0.296,0.095,115.284,0.0333,0.934,0.0,0.351,4,200186,-10.109,0,0.12
0JAZWvvqttGFm4UMDsPQXC,0.775,0.123,166.039,0.0614,0.186,0.000542,0.734,8,224187,-3.855,1,0.72
4u7EnebtmKWzUH433cf5Qv,0.404,0.3,71.105,0.0499,0.271,0.0,0.414,0,354320,-9.928,0,0.224
2Y0wPrPQBrGhoLn14xRYCG,0.814,0.158,144.991,0.0657,0.0172,0.0,0.625,0,205485,-5.181,1,0.535
2tUBqZG2AbRi7Q0BIrVrEj,0.824,0.0888,118.818,0.0453,0.207,0.000307,0.709,1,291293,-8.824,1,0.867
2r6OAV3WsYtXuXjvJ1lIDi,0.647,0.282,130.97,0.107,0.0187,0.0,0.905,10,190534,-5.065,0,0.367
7EWXP47VlXKO3r7mNxuWHw,0.763,0.0703,163.946,0.0768,0.23,1.33e-05,0.758,1,155210,-8.754,0,0.854
2R1OgezGfBMeiAcMpJ1EkH,0.907,0.0913,152.093,0.128,0.622,0.0,0.615,6,167684,-1.873,0,0.725
6Hj9jySrnFppAI0sEMCZpJ,0.692,0.153,159.966,0.0457,0.328,0.0,0.685,2,240051,-5.122,1,0.578
68mrW6gXHgupgSiDHgaDi5,0.621,0.106,82.042,0.066,0.0105,2.94e-06,0.763,11,211130,-6.169,0,0.582
2rRJrJEo19S2J82BDsQ3F7,0.43,0.0887,127.087,0.0364,0.123,0.0,0.784,10,159382,-8.756,0,0.236
1Cv1YLb4q0RzL6pybtaMLo,0.525,0.0714,112.022,0.0578,0.183,0.0,0.878,5,158571,-6.832,1,0.694
4f2GB5ZC7vOUYPAg69N2Xw,0.864,0.344,125.395,0.0312,0.131,0.00526,0.684,9,221520,-4.819,1,0.978
017PF4Q3l4DBUiWoXk4OWT,0.729,0.349,113.011,0.0884,0.167,1.39e-06,0.73,4,221820,-3.434,0,0.467
5YSHygGN9D0mID1NsVd5my,0.631,0.169,149.992,0.12,0.0663,0.0,0.613,4,158033,-6.965,1,0.33
3bidbhpOYeV4knp8AIu8Xn,0.922,0.0862,146.078,0.0786,0.0291,0.0,0.641,2,258343,-4.457,1,0.847
2tnVG71enUj33Ic2nFN6kZ,0.751,0.106,117.948,0.0874,0.177,6.43e-05,0.88,7,157606,-4.258,0,0.884
187Pge0WmJNoS73kaIORSE,0.757,0.931,76.094,0.0734,0.346,0.0,0.591,7,206002,-3.322,1,0.574
466cKvZn1j45IpxDdYZqdA,0.49,0.113,81.604,0.209,0.289,3.04e-06,0.83,1,247059,-8.82,0,0.845
6EDO9iiTtwNv6waLwa1UUq,0.56,0.134,163.071,0.261,0.057,0.0,0.8,5,200221,-4.818,0,0.45
4i2qxFEVVUi8yOYoxB8TCX,0.805,0.249,109.976,0.0345,0.00161,0.00177,0.699,4,223280,-5.535,0,0.232
3eekarcy7kvN4yt5ZFzltW,0.427,0.21,76.469,0.0317,0.0546,5.83e-06,0.598,7,175721,-8.764,0,0.0605
6i7zAdNhzUN2k1HcrBxPHG,0.828,0.121,124.962,0.193,0.0247,2.55e-06,0.798,2,156960,-5.36,1,0.6
7a53HqqArd4b9NF4XAmlbI,0.69,0.124,129.857,0.0405,0.00786,0.0,0.637,1,162399,-4.057,0,0.457
2VxeLyX666F8uXCJ0dZF8B,0.385,0.231,95.799,0.0308,0.371,0.0,0.572,7,215733,-6.362,1,0.323
1X0MaGErD8rcspqQs9s2m0,0.531,0.104,129.995,0.0472,0.114,0.0,0.797,1,164308,-10.554,1,0.869
55Am8neGJkdj2ADaM3aw5H,0.485,0.0726,77.355,0.0365,0.701,0.0,0.311,6,208827,-5.726,0,0.225
7BKLCZ1jbUBVqRi2FVlTVw,0.524,0.111,95.01,0.0338,0.414,0.0,0.748,8,244960,-5.599,1,0.661
1IIKrJVP1C9N7iPtG6eOsK,0.578,0.25,94.148,0.145,0.316,0.0,0.755,0,176960,-8.932,0,0.581
7FIWs0pqAYbP91WWM0vlTQ,0.745,0.292,165.995,0.342,0.145,0.0,0.808,10,210800,-5.26,0,0.829
6fmQjRuo7XvRFCK2qex5hQ,0.525,0.146,97.054,0.214,0.819,0.0,0.854,1,197587,-4.426,1,0.63
4umIPjkehX1r7uhmGvXiSV,0.546,0.102,147.986,0.0575,0.3,0.0,0.806,9,212867,-6.637,1,0.874
696DnlkuDOXcMAnKlTgXXK,0.601,0.46,116.735,0.148,0.0522,0.0,0.621,6,163636,-5.616,0,0.457
5rZlwNFl01HqLWBQGryKSm,0.602,0.0848,179.798,0.368,0.487,0.0,0.48,10,213333,-6.335,0,0.269
0hVXuCcriWRGvwMV1r5Yn9,0.676,0.0894,101.956,0.0442,0.0902,0.0,0.798,6,219947,-5.041,1,0.843
7B3z0ySL9Rr0XvZEAjWZzM,0.619,0.231,112.997,0.039,0.598,0.00372,0.744,0,188387,-9.805,1,0.641
0nrRP2bk19rLc0orkWPQk2,0.783,0.161,124.08,0.0523,0.0038,0.0012,0.532,2,247427,-5.697,1,0.643
5Jm4w8jmPEBTLjI9vH4fXo,0.791,0.145,168.087,0.0679,0.0529,0.000146,0.735,6,217240,-4.462,1,0.697
0e7ipj03S05BNilyu5bRzt,0.52,0.131,159.801,0.0712,0.124,7.01e-05,0.585,5,218147,-6.136,0,0.129
0ZLuW8uOXdFNWcI40C0OC2,0.723,0.185,145.013,0.26,0.0631,0.0,0.904,11,227478,-5.224,0,0.835
0AUvWawuP0ibk4SQ3sIZjk,0.663,0.372,121.876,0.133,0.235,0.0,0.834,8,146523,-6.143,1,0.774
0pqnGHJpmpxLKifKRmU6WP,0.78,0.081,124.949,0.128,0.0622,0.0,0.776,10,204347,-4.374,0,0.666
4VXIryQMWpIdGgYR4TrjT1,0.529,0.0856,161.989,0.307,0.0769,0.000335,0.671,0,165820,-7.226,1,0.203
5yUzqd3H7cmJ1no6B4uTzu,0.79,0.0778,100.119,0.386,0.0213,5.87e-05,0.599,9,201501,-4.352,0,0.528
3w1WjD2zJqjBjDz5fwqQPJ,0.793,0.22,123.031,0.0841,0.0872,0.0,0.792,5,156578,-6.185,0,0.775
2tI4WyzqOOwC23S5m0kqcB,0.415,0.131,91.921,0.0349,0.777,0.0,0.813,0,170345,-5.926,1,0.667
62aP9fBQKYKxi7PDXwcUAS,0.774,0.393,112.05,0.0892,0.0686,0.00188,0.674,11,176547,-7.567,0,0.33
79s5XnCN4TJKTVMSmOx8Ep,0.805,0.408,142.094,0.351,0.212,0.000389,0.548,7,216387,-5.732,1,0.648
4xWzZmX4K1yyrdtRfbUvjt,0.568,0.0892,129.63,0.25,0.387,0.0,0.799,6,153078,-3.089,1,0.963
57VeLYXrvNxe8Vs18K2M9W,0.582,0.103,108.025,0.0719,0.114,0.0,0.945,11,168906,-8.357,0,0.907
4HBZA5flZLE435QTztThqH,0.45,0.382,178.765,0.0418,0.223,0.0,0.597,8,228482,-6.658,1,0.537
7kDUspsoYfLkWnZR7qwHZl,0.675,0.141,124.939,0.0434,0.00473,0.0,0.731,5,139461,-5.134,0,0.298
7m9OqQk4RVRkw9JJdeAw96,0.391,0.297,134.021,0.242,0.469,4.13e-06,0.872,0,119133,-9.144,0,0.437
02MWAaffLxlfxAUY7c5dvx,0.525,0.0921,80.87,0.0944,0.44,6.7e-06,0.761,11,238805,-6.9,1,0.531
4yD8WmB9NJVz1qYLD98iS1,0.777,0.577,130.126,0.167,0.27,1.13e-06,0.816,11,141260,-1.864,1,0.805
6ocbgoVGwYJhOv1GgI9NsF,0.317,0.0881,140.048,0.334,0.592,0.0,0.778,1,178627,-10.732,0,0.327
2kJwzbxV2ppxnQoYw4GLBZ,0.473,0.109,75.801,0.129,0.866,0.0,0.464,1,208687,-10.086,1,0.604
2xLMifQCjDGFmkHkpNLD9h,0.73,0.124,155.008,0.222,0.00513,0.0,0.834,8,312820,-3.714,1,0.446
0sY6ZUTh4yoctD8VIXz339,0.24,0.113,171.319,0.0377,0.92,0.0,0.462,0,244000,-12.077,1,0.32
42P3wMiPfXQM93TYZotuPQ,0.92,0.234,121.982,0.0352,0.118,2.12e-06,0.83,4,208383,-2.303,1,0.967
3ipliatTDndCmnYGaNiAbI,0.697,0.106,167.997,0.252,0.0147,0.0264,0.828,2,148915,-7.962,1,0.629
5E30LdtzQTGqRvNd7l6kG5,0.521,0.123,85.012,0.0329,0.0678,0.149,0.588,10,260173,-9.461,1,0.337
1uA7fD01YlQr1Rm0oyNB4H,0.773,0.166,113.788,0.128,0.449,0.0,0.652,3,181846,-5.203,1,0.527
2PpruBYCo4H7WOBJ7Q2EwM,0.974,0.174,79.526,0.0664,0.103,0.000532,0.727,4,235213,-2.261,0,0.965
4SFknyjLcyTLJFPKD2m96o,0.761,0.0601,130.032,0.0812,0.0465,0.000135,0.812,11,182956,-5.222,1,0.344
3vu864xi5Xis9VfOsJpmXu,0.67,0.0889,135.064,0.0438,0.23,0.00468,0.867,0,160905,-3.839,0,0.891
6RUKPb4LETWmmr3iAEQktW,0.635,0.164,103.019,0.0317,0.0498,1.44e-05,0.617,11,247160,-6.769,0,0.446
0tgVpDi06FyKpA1z0VMD4v,0.448,0.106,95.05,0.0232,0.163,0.0,0.599,8,263400,-6.312,1,0.168
2dpaYNEQHiRxtZbfNsse99,0.792,0.167,100.015,0.0452,0.191,0.0,0.687,5,214290,-2.749,1,0.671
6DCZcSspjsKoFjzjrWoCdn,0.449,0.552,77.169,0.109,0.0332,8.29e-05,0.754,7,198973,-9.211,1,0.357
2lCkncy6bIB0LTMT7kvrD1,0.836,0.0532,94.018,0.0695,0.0816,0.00138,0.843,11,205933,-2.474,0,0.65
58q2HKrzhC3ozto2nDdN4z,0.726,0.372,136.048,0.129,0.099,0.0,0.816,5,253390,-3.998,0,0.65
2mt1IqcFyY1zmYZT8Q3xw9,0.559,0.385,129.992,0.0767,0.125,0.0,0.782,6,188344,-7.106,0,0.685
0XinBYhf1X3kdvKQHOX971,0.747,0.1,168.025,0.15,0.31,0.00412,0.812,4,198500,-4.611,0,0.488
1gihuPhrLraKYrJMAEONyc,0.924,0.204,127.937,0.031,0.000972,0.00703,0.707,7,206413,-2.842,1,0.919
2DEZmgHKAvm41k4J3R2E9Y,0.829,0.107,96.172,0.379,0.0103,0.0,0.607,2,295177,-4.074,1,0.685
5uCax9HTNlzGybIStD3vDh,0.557,0.0902,85.043,0.059,0.695,0.0,0.358,10,211467,-7.398,1,0.494
5zj8WNkBrEzlI5FKeYV4ol,0.697,0.599,94.053,0.154,0.427,1.39e-05,0.665,9,216747,-4.819,0,0.556
22Sh5dlwbERqJAq1fZk5b2,0.683,0.128,176.037,0.241,0.46,4.75e-05,0.811,11,190101,-2.028,0,0.571
7J3QMuDCSv56jRSiD9jFBF,0.907,0.135,168.036,0.038,0.609,0.0,0.57,7,214286,-3.086,1,0.964
7w87IxuO7BDcJ3YUqCyMTT,0.71,0.0956,127.975,0.0292,0.145,0.115,0.733,5,239600,-5.849,0,0.965
5ChkMS8OtdzJeqyybCc9R5,0.654,0.0359,117.046,0.0401,0.0236,0.0158,0.92,11,293827,-3.051,0,0.847
3ZCTVFBt2Brf31RLEnCkWJ,0.225,0.106,120.006,0.0994,0.902,0.657,0.704,6,245426,-14.454,0,0.243
1ZMiCix7XSAbfAJlEZWMCp,0.267,0.089,110.011,0.0299,0.839,1.46e-06,0.567,4,240133,-6.502,1,0.0592
2WfaOiMkCvy7F5fcp2zZ8L,0.902,0.0928,84.412,0.054,0.018,0.00125,0.573,6,225280,-7.638,0,0.876
2kS6td1yvmpNgZTt1q5pQq,0.922,0.422,95.975,0.0728,0.00475,0.000162,0.527,9,181680,-2.666,0,0.49
4Lt6GXGzYsa1tgkv3nGSTm,0.85,0.23,98.013,0.0642,0.105,0.0,0.738,8,192921,-3.049,1,0.865
3ee8Jmje8o58CHK66QrVC2,0.613,0.123,75.023,0.145,0.258,0.00372,0.74,8,166606,-4.88,1,0.473
4bHsxqR3GMrXTxEPLuK5ue,0.748,0.447,118.852,0.0363,0.127,0.0,0.5,4,250987,-9.072,1,0.514
30KctD1WsHKTIYczXjip5a,0.556,0.527,90.494,0.0531,0.084,5.04e-05,0.712,5,193293,-7.214,0,0.22
6b8Be6ljOzmkOmFslEb23P,0.803,0.153,106.97,0.0797,0.034,0.0,0.818,1,225983,-4.282,1,0.632
6HlE9t71z9DjGi7KqSyEpA,0.592,0.156,124.749,0.23,0.758,0.0,0.711,4,141224,-7.136,0,0.535
48q0vSHcJdhK3IiXH8C5WJ,0.631,0.104,92.004,0.0368,0.0483,1.13e-05,0.691,2,161124,-6.478,1,0.8
1FP9s72rDYty6mfoOEYKnE,0.76,0.151,183.933,0.0426,0.286,0.0,0.504,4,190218,-4.246,1,0.64
3rq5w4bQGigXOfdN30ATJt,0.532,0.217,85.03,0.0323,0.186,0.000263,0.548,5,272394,-7.596,1,0.405
3AJwUDP919kvQ9QcozQPxg,0.661,0.234,173.372,0.0281,0.00239,0.000121,0.429,11,266773,-7.227,1,0.285
3U4isOIWM3VvDubwSI3y7a,0.264,0.132,119.93,0.0322,0.922,0.0,0.422,8,269560,-7.064,1,0.331
