artist,genres,popularity,followers,artist_id
Ozuna,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",89,30320929,1i8SpTcr7yvPOmcqrbnVXY
Ellie Goulding,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",80,10173879,0X2BH1fck6amBIoJhDVmmJ
Flipp Dinero,"['melodic rap', 'pop rap', 'rap', 'trap', 'vapor trap']",65,975909,2HUwZ0kumzCSlhFcjFZfpp
Gucci Mane,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,4056578,13y7CgLHjMVRMDqxdx0Xdo
Daddy Yankee,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",88,25007792,4VMYDCV2IEDYJArk749S6m
Tyga,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",84,6388161,5LHRHt1k9lMyONurDHEdrp
Dean Lewis,"['australian pop', 'pop', 'pop rock']",76,1800972,3QSQFmccmX81fWCUSPTS7y
Ed Sheeran,"['pop', 'uk pop']",96,88309902,6eUKZXaKkcviH0Ku9w2n3V
Camila Cabello,"['dance pop', 'pop', 'post-teen pop']",84,24309152,4nDoRrQiYLoBzwC5BhVJzF
5 Seconds of Summer,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",80,8033329,5Rl15oVamLq7FbSb0NNBNy
Mau y Ricky,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino']",78,4114018,2wkoKEfS6dXwThbyTnZWFU
6ix9ine,"['emo rap', 'rap']",75,6626605,7gZfnEnfiaHzxARJ2LeXrf
A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']",84,6083916,31W5EY0aAly4Qieq6OFu6I
21 Savage,"['atl hip hop', 'rap', 'trap']",87,10404574,1URnnhqYAYcrqrcwql10ft
Becky G,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton', 'trap latino']",82,10715271,4obzFoKoKRHIphyHzJ35G3
Nio Garcia,"['latin', 'reggaeton', 'trap latino']",81,2492420,5hdhHgpxyniooUiQVaPxQ0
Clean Bandit,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",79,4563307,6MDME20pz9RveH9rEXvrOM
Dua Lipa,"['dance pop', 'pop', 'uk pop']",92,29948731,6M2wZ9GZgrQXHCFfjv46we
J Balvin,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",93,30940710,1vyhD5VmyZ7KMfW5gqLgo5
Loud Luxury,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",71,490705,6t1gpxYbY8OlLA7D2RiikQ
Imagine Dragons,"['modern rock', 'pop', 'rock']",89,36784386,53XhwfbYqKCa1cC15pYq2q
Zara Larsson,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",78,9449551,1Xylc3o4UrD53lo9CvFvVg
Zedd,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'tropical house']",78,5613125,2qxJFvFYMEDqd7ui6kSAcq
Luis Fonsi,"['latin', 'latin pop', 'puerto rican pop']",78,9827689,4V8Sr092TqfHkfAA5fXXqG
Sebastian Yatra,"['colombian pop', 'latin', 'reggaeton colombiano']",84,17183211,07YUOmWljBTXwIseAUd9TW
Felipe Araújo,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",67,4183809,47uyFQHOD02S0lj9ptRpoB
Bazzi,"['dance pop', 'electropop', 'pop']",77,4661299,4GvEc3ANtPPjt1ZJllr5Zl
Michael Jackson,"['pop', 'r&b', 'soul']",84,20718564,3fMbdgg4jU18AjLCKBhRSm
Lukas Graham,"['danish pop', 'pop', 'scandipop']",75,1885228,25u4wHJWxCA9vO0CzxAbK7
Anne-Marie,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",81,8721677,1zNqDE7qDGCsyzJwohVaoX
Kanye West,"['chicago rap', 'rap']",94,15677800,5K4W6rqBFWDnAN6FQUkS6x
The Chainsmokers,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",82,18559306,69GGBxA162lTqCwzJG5jLp
George Ezra,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']",73,3533430,2ysnwxxNtSgbb9t1m2Ur4j
Rita Ora,"['australian pop', 'dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",77,7048177,5CCwRZC6euC8Odo6y9X8jr
French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,4199419,6vXTefBL93Dj5IqAWq6OTv
Reik,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",82,6558189,0vR2qb8m9WHeZ5ByCbimq2
Jonas Blue,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",78,3412129,1HBjj22wzbscIZ9sEb5dyf
Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",83,7787344,23fqKkggKUBHNkbKtXEls4
Lil Peep,"['emo rap', 'lgbtq+ hip hop']",85,8174683,2kCcBybjl3SAtIcwdWpUe3
Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",88,18732140,2YZyLoL8N0Wb9xBt1NhZWg
MC L da Vinte,"['funk bh', 'funk carioca', 'funk ostentacao']",65,519752,0lHB0Qc4pmD5RkTLlHeESo
James Arthur,"['pop', 'talent show', 'uk pop']",83,8932585,4IWBUUAFIplrNtaOHcJPRM
JENNIE,['k-pop'],64,1554644,250b0Wlc5Vk0CoUsaCY84M
TOTO,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",74,2083178,0PFtn5NtBbbUNbU9EAmIWF
Maluma,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",88,28364980,1r4hJ1h58CWwUQe3MxPuau
BlocBoy JB,"['memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap']",64,1328193,4TEJudQY2pXxVHPE3gD2EU
Silk City,['edm'],61,74875,2X97ZAqRKRMYFIDqtvGgGc
Zé Neto & Cristiano,"['sertanejo', 'sertanejo universitario']",81,15155780,487N2T9nIPEHrlTZLL3SQs
Portugal. The Man,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",68,1274637,4kI8Ie27vjvonwaB2ePh8T
Tiësto,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",85,6026997,2o5jDhtHVPhrJdv3cEQ99Z
Lauv,"['dance pop', 'electropop', 'pop']",81,4661609,5JZ7CnR6gTvEMKX4g70Amv
KAROL G,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",87,19891776,790FomKkXshlbRYZFtlgla
Marília Mendonça,['sertanejo'],90,21689434,1yR65psqiazQpeM79CcGh8
Selena Gomez,"['dance pop', 'pop', 'post-teen pop']",85,31342027,0C8ZW7ezQVs4URX5aX7Kqx
Macklemore & Ryan Lewis,"['pop rap', 'seattle hip hop']",75,2562235,5BcAKTbp20cv7tC5VqPFoC
Márcia Fellipe,"['forro', 'sertanejo pop']",61,1560407,3OxZ4asD88P1lJJmLcXz4K
Wesley Safadão,"['forro', 'sertanejo pop']",76,10287111,1AL2GKpmRrKXkYIcASuRFa
David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",89,23475905,1Cs0zKBU1kc0i8ypK3B9ai
Bebe Rexha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",81,6833331,64M6ah0SkkRsnPGtGiRAbb
Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",88,23175065,0hCNtLu0JehylgoiP8L4Gh
DJ Khaled,"['dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,6691003,0QHgL1lAIqAw0HtD7YldmP
Little Mix,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",83,9774786,3e7awlrlDSwF3iM0WBjGMp
Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",89,12375749,4O15NlyKLIASxsJ0PrXPfz
Ski Mask The Slump God,"['miami hip hop', 'rap', 'underground hip hop']",79,4597737,2rhFzFmezpnW82MNqEKVry
Nicky Jam,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",85,15606970,1SupJlEpv7RS2tPNRaHViT
Rudimental,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",72,1303170,4WN5naL3ofxrVBgFpguzKo
Thalia,"['dance pop', 'latin', 'latin pop', 'mexican pop']",72,3628100,23wEWD21D4TPYiJugoXmYb
Brytiago,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",76,4348744,00XhexlJEXQstHimpZN910
Eminem,"['detroit hip hop', 'hip hop', 'rap']",92,49615158,7dGJo4pcD2V6oG8kP0tJRR
H.E.R.,"['alternative r&b', 'dance pop', 'pop', 'r&b']",79,4499702,3Y7RZ31TRPVadSFVy1o8os
Future,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",89,10842024,1RyvyyTE3xzB2ZywiAwp0i
A$AP Rocky,"['east coast hip hop', 'hip hop', 'rap', 'trap']",85,10193389,13ubrt8QOOCPljQ2FL1Kca
Kevin Roldan,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']",73,4273273,1RBzGO6Nm3uyhUSxP7EDWO
Sam Smith,"['dance pop', 'pop', 'uk pop']",86,18092653,2wY79sveU1sp5g7SokKOiI
"Earth, Wind & Fire","['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",76,3205031,4QQgXkCYTt3BlENzhyNETg
Sia,"['australian dance', 'australian pop', 'pop']",87,21515853,5WUlDfRSoLAfcVSX1WnrxN
Metro Boomin,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",81,2730872,0iEtIxbK0KxaSlF7G42ZOp
Lil Mosey,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",76,4127065,5zctI4wO9XSKS8XwcnqEHk
Bruno Mars,"['dance pop', 'pop']",92,35670674,0du5cEVh5yTK9QJze8zA0C
Offset,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,2165153,4DdkRBBYG6Yk9Ka8tdJ9BW
Gabriel Diniz,"['forro', 'sertanejo pop']",51,1467786,3WQ1s2QFvL6crxBvrVhwzj
Outkast,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",76,1805125,1G9G7WwrXka3Z1r7aIDjI7
The Killers,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",79,6276880,0C0XlULifJtAgn6ZNCW2eu
Humberto & Ronaldo,"['forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",64,1316553,1zEo6Fk1iaaOYFlFPBHCFn
Rich The Kid,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,2716546,1pPmIToKXyGdsCF6LmqLmI
Oasis,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",78,6789710,2DaxqgrOhkeH0fpeiQq2f4
Shawn Mendes,"['canadian pop', 'dance pop', 'pop', 'viral pop']",87,35370888,7n2wHs1TKAczGzO7Dd2rGr
Piso 21,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",77,7565304,4bw2Am3p9ji3mYsXNXtQcd
Bee Gees,"['disco', 'mellow gold', 'soft rock']",79,5083785,1LZEQNv7sE11VDY3SdxQeN
MC Kevin o Chris,"['funk 150 bpm', 'funk carioca']",70,2818773,2UMj7NCbuqy1yUZmiSYGjJ
Journey,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",74,3942178,0rvjqX7ttXeg3mTy8Xscbt
Trippie Redd,"['melodic rap', 'rap', 'trap']",87,6881667,6Xgp2XMz1fhVYe7i6yNAax
Henrique & Juliano,['sertanejo universitario'],84,13824184,3p7PcrEHaaKLJnPUGOtRlT
Capital Bra,['german hip hop'],76,4165084,4WZGDpNwrC0vNQyl9QzF7d
SHAED,"['electropop', 'pop']",65,145536,3KwmxIhSe9UTSEF37kwngR
Hailee Steinfeld,"['dance pop', 'pop', 'post-teen pop']",74,7190160,5p7f24Rk5HkUZsaS3BLG5F
Zac Efron,"['hollywood', 'post-teen pop', 'show tunes']",71,728559,6U1dBXJhC8gXFjamvFTmHg
Martin Garrix,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",80,15211843,60d24wfXkVzDSfLS6hyCjZ
Keala Settle,"['broadway', 'hollywood', 'show tunes']",68,141162,7HV2RI2qNug4EcQqLbCAKS
The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,38807249,1Xyo4u8uXC1ZmMpatF05PJ
Jason Mraz,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",76,6356682,4phGZZrJZRo4ElhRtViYdl
Peter Manos,[],53,66124,4K9aclpXgCPNFGEqRlFPal
Bring Me The Horizon,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",79,4112206,1Ffb6ejR6Fe5IamqA5oRUF
Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",89,14800734,7bXgB6jMjp9ATFy66eO08Z
Fedez,"['italian adult pop', 'italian pop']",70,1699810,3pgCLfNbw5ozIfoNsvDU7i
Lil Pump,"['emo rap', 'miami hip hop', 'rap', 'social media pop', 'trap', 'vapor trap']",70,7837556,3wyVrVrFCkukjdVIdirGVY
Manuel Turizo,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",82,8501010,0tmwSHipWxN12fsoLcFU3B
Lewis Capaldi,"['pop', 'uk pop']",82,8881122,4GNC7GD6oZMSxPGyXy4MNB
Gesaffelstein,"['dark clubbing', 'destroy techno']",71,414612,3hteYQFiMFbJY7wS0xDymP
Shindy,['german hip hop'],69,812368,5j21TGkrNEAJe3gG9VlS34
Lana Del Rey,"['art pop', 'pop']",86,14557160,00FQb4jTyendYWaN8pK0wa
Kehlani,"['dance pop', 'pop', 'r&b']",79,5240575,0cGUm45nv7Z6M6qdXYQGTX
Lauren Jauregui,"['pop', 'post-teen pop', 'r&b']",64,1135807,3J0BpFVUc9LeOIVeN5uNhU
Coez,"['italian indie pop', 'italian pop', 'rap napoletano', 'rome indie']",69,1750087,5dXlc7MnpaTeUIsHLVe3n4
Alec Benjamin,"['alt z', 'dream smp', 'electropop', 'pop']",79,3100461,5IH6FPUwQTxPSXurCrcIov
NOTD,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house']",70,208531,5jAMCwdNHWr7JThxtMuEyy
Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",80,5553205,4xRYI6VqpkE3UwrDrAZL8L
James Blake,"['alternative r&b', 'art pop', 'indie soul', 'uk alternative pop']",73,1227108,53KwLdlmrlCelAZMaLVZqU
Luche,"['italian hip hop', 'rap napoletano']",67,537525,3yiEJ9SByXZMXTwaKdVFN4
Mustard,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,912293,0YinUQ50QDB7ZxSCLyQ40k
Hozier,"['irish singer-songwriter', 'pop']",81,4935894,2FXC3k01G6Gw61bmprjgqS
Seeb,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",72,250629,5iNrZmtVMtYev5M9yoWpEq
Bass Santana,"['dark trap', 'miami hip hop', 'underground hip hop', 'vapor trap']",61,136239,0O1cTzccAEKaEFShgzAK9V
J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,15036004,6l3HvQ5sa6mXTsMTB19rO5
Robin Schulz,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",80,2840266,3t5xRXzsuZmMDkQzgOX35S
Julia Michaels,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",79,4139549,0ZED1XzwlLHW4ZaG4lOT6m
Vampire Weekend,"['baroque pop', 'indie rock', 'modern rock']",69,1760999,5BvJzeQpmsdsFp4HGUYUEx
Shirin David,"['frauenrap', 'german hip hop', 'german pop']",75,636621,0JBdTCGs111JKKYfLqOEBa
Blueface,"['cali rap', 'trap']",73,4523855,3Fl1V19tmjt57oBdxXKAjJ
Reynmen,"['turkish hip hop', 'turkish trap pop']",68,2390349,1Fg19vpUJpAAPFjnKaVYVW
Dominic Fike,"['alternative pop rock', 'pop']",73,578876,6USv9qhCn6zfxlBQIYJ9qs
Anitta,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",81,10925889,7FNnA9vBm6EKceENgCGRMb
Gunna,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",87,3623815,2hlmm7s2ICUX0LVIhVFlZQ
Galantis,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",78,3161209,4sTQVOfp9vEMCemLw50sbu
Mabel,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",75,1463524,1MIVXf74SZHmTIp4V4paH4
Loredana,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']",68,1075795,2Im8m4STDBosjfmb5hmP80
The Rudeboyz,['trap brasileiro'],58,13875,7ciBW1p3KBsYIkFk4UmwS8
Ultimo,"['italian adult pop', 'italian pop']",73,2533680,3hN3iJMbbBmqBSAMx5veDa
Mahmood,['italian pop'],65,903433,06nvjg4wBANK6DCHjqtPNd
Irama,"['italian adult pop', 'italian pop']",66,1605172,5iot8OPcosJN9nCl7I5SdK
Childish Gambino,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap']",79,8501509,73sIBHcqh3Z3NyqHKZ7FOL
Why Don't We,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",74,3003653,2jnIB6XdLvnJUeNTy5A0J2
John Legend,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",81,5998791,5y2Xq6xcjJb2jVM54GHK3t
YNW Melly,"['melodic rap', 'trap']",78,6805631,1cNDP5yjU5vjeR8qMf4grg
Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",96,31311072,4dpARuHxo51G3z768sgnrY
Beyoncé,"['dance pop', 'pop', 'r&b']",85,29518968,6vWDO969PvNqNYHIOW5v0m
The Police,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",76,4554839,5NGO30tJxFlKixkPSgXcFE
Christina Perri,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",74,3156803,7H55rcKCfwqkyDFH9wpKM6
Alicia Keys,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",80,9167685,3DiDSECUqqY1AuBP8qtaIa
Lord Huron,"['indie folk', 'stomp and holler']",74,956797,6ltzsmQQbmdoHHbLZ4ZN25
YUNGBLUD,"['british indie rock', 'modern rock', 'pop', 'rock']",75,1912711,6Ad91Jof8Niiw0lGLLi3NW
Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",79,8027159,0p4nmQO2msCgU4IF37Wi3j
Dennis Lloyd,['israeli pop'],70,581370,3EOEK57CV77D4ovYVcmiyt
KC Rebell,"['german drill', 'german hip hop']",70,1117834,5p7mWeX4RlvqBCxylfiXdE
ChocQuibTown,"['colombian hip hop', 'colombian pop', 'colombian rock', 'latin', 'latin alternative', 'latin pop', 'reggaeton colombiano', 'salsa choke', 'tropical']",62,562966,6tkyhGe9hGI3Lcfo4gVh6Z
Cauty,"['latin', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",65,672352,2QUvtLq6oQaX0LNsYY2fas
Amenazzy,"['dominican pop', 'latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'reggaeton flow', 'trap latino']",69,1726985,6kq4GHwUcUojGIu0ziSNXf
Dermot Kennedy,"['folk-pop', 'irish pop', 'pop']",77,1011472,5KNNVgR6LBIABRIomyCwKJ
Tropkillaz,"['afrofuturismo brasileiro', 'bass trap', 'electronic trap', 'funk carioca', 'pop nacional']",62,197233,5bzWtCkjIAMgN93gLt56SO
John Mayer,"['neo mellow', 'pop rock', 'singer-songwriter']",81,5318290,0hEurMDQu99nJRq8pTxO14
P!nk,"['dance pop', 'pop']",83,12148156,1KCSPY1glIKqW2TotWuXOR
James Bay,"['modern rock', 'neo mellow', 'pop', 'pop rock']",76,3498326,4EzkuveR9pLvDVFNx6foYD
Ninho,"['french hip hop', 'pop urbaine']",80,5150961,6Te49r3A6f5BiIgBRxH7FH
Calboy,"['chicago rap', 'melodic rap', 'pop rap', 'rap', 'trap', 'vapor trap']",64,784722,0HkcYmcjrBR3SCw9Ld5VZk
Summer Walker,"['pop', 'r&b']",85,2850682,57LYzLEk2LcFghVwuWbcuS
Jonas Brothers,"['boy band', 'dance pop', 'pop', 'post-teen pop']",80,5753359,7gOdHgIoIKoe4i9Tta6qdD
2 Chainz,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,6731847,17lzZA2AlOHwCwFALHttmp
Lil Skies,"['melodic rap', 'rap', 'trap']",75,4752719,7d3WFRME3vBY2cgoP38RDo
Solange,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",63,1605881,2auiVi8sUZo17dLy1HwrTU
Martin Jensen,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",71,1173698,4ehtJnVumNf6xzSCDk8aLB
Wisin & Yandel,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'trap latino']",80,4842751,1wZtkThiXbVNtj6hee6dz9
Dalex,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",81,3815615,0KPX4Ucy9dk82uj4GpKesn
Mc Livinho,"['funk carioca', 'funk ostentacao', 'funk paulista']",67,6396950,7me0S5Z40qVWj3gzyK8aC3
Kenny Man,['panamanian pop'],53,255428,6SGvRyZuaSuWmP6IWUKpGf
Aaron Smith,['chicago house'],66,243351,77qukKzmdI5BeMBR7WGUrN
Tom Walker,"['indie anthem-folk', 'modern rock', 'pop', 'uk pop']",70,880418,7z2avKuuiMAT4XZJFv8Rvh
TOMORROW X TOGETHER,"['k-pop', 'k-pop boy group']",79,4993302,0ghlgldX5Dd6720Q3qFyQB
Lil Nas X,"['lgbtq+ hip hop', 'pop']",91,7736095,7jVv8c5Fj3E9VhNjxT4snq
Louis Tomlinson,"['pop', 'post-teen pop']",71,5583074,57WHJIHrjOE3iAxpihhMnp
The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']",73,3579771,7mnBLXK823vNxN3UWB7Gfz
Lunay,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",78,5562801,47MpMsUfWtgyIIBEFOr4FE
Don Patricio,"['rap canario', 'trap latino', 'urbano espanol']",64,529843,6vPXtLmNd3mW0dd1Rb9eQ9
John Lundvik,[],44,22841,11LbPHLi2sCqOVjknt0jmW
Sfera Ebbasta,"['italian hip hop', 'italian pop', 'trap italiana']",79,4557627,23TFHmajVfBtlRx5MXqgoz
Maren Morris,"['contemporary country', 'country', 'texas country']",76,610869,6WY7D3jk8zTrHtmkqqo5GI
ScHoolboy Q,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",77,3922462,5IcR3N7QB1j6KBL8eImZ8m
FLETCHER,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",71,537033,5qa31A9HySw3T7MKWI9bGg
